generation,best_g_mean,best_num_features,fitness_model,best_generation,max_g_mean
48,0.640997003762288,16,DecisionTree_depth3,63,0.6416798255568268
49,0.640997003762288,16,DecisionTree_depth3,63,0.6416798255568268
50,0.640997003762288,19,DecisionTree_depth3,63,0.6416798255568268
51,0.640997003762288,19,DecisionTree_depth3,63,0.6416798255568268
52,0.640997003762288,19,DecisionTree_depth3,63,0.6416798255568268
53,0.640997003762288,23,DecisionTree_depth3,63,0.6416798255568268
54,0.640997003762288,23,DecisionTree_depth3,63,0.6416798255568268
55,0.640997003762288,23,DecisionTree_depth3,63,0.6416798255568268
56,0.640997003762288,23,DecisionTree_depth3,63,0.6416798255568268
57,0.640997003762288,23,DecisionTree_depth3,63,0.6416798255568268
58,0.640997003762288,23,DecisionTree_depth3,63,0.6416798255568268
59,0.640997003762288,23,DecisionTree_depth3,63,0.6416798255568268
60,0.640997003762288,23,DecisionTree_depth3,63,0.6416798255568268
61,0.640997003762288,23,DecisionTree_depth3,63,0.6416798255568268
62,0.640997003762288,15,DecisionTree_depth3,63,0.6416798255568268
63,0.6416798255568268,18,DecisionTree_depth3,63,0.6416798255568268
64,0.6416798255568268,18,DecisionTree_depth3,63,0.6416798255568268
65,0.6416798255568268,18,DecisionTree_depth3,63,0.6416798255568268
66,0.6416798255568268,18,DecisionTree_depth3,63,0.6416798255568268
67,0.6416798255568268,18,DecisionTree_depth3,63,0.6416798255568268
68,0.6416798255568268,18,DecisionTree_depth3,63,0.6416798255568268
69,0.6416798255568268,18,DecisionTree_depth3,63,0.6416798255568268
70,0.6416798255568268,18,DecisionTree_depth3,63,0.6416798255568268
71,0.6416798255568268,18,DecisionTree_depth3,63,0.6416798255568268
72,0.6416798255568268,18,DecisionTree_depth3,63,0.6416798255568268
73,0.6416798255568268,24,DecisionTree_depth3,63,0.6416798255568268
74,0.6416798255568268,26,DecisionTree_depth3,63,0.6416798255568268
75,0.6416798255568268,26,DecisionTree_depth3,63,0.6416798255568268
76,0.6416798255568268,26,DecisionTree_depth3,63,0.6416798255568268
77,0.6416798255568268,26,DecisionTree_depth3,63,0.6416798255568268
78,0.6416798255568268,26,DecisionTree_depth3,63,0.6416798255568268
79,0.6416798255568268,26,DecisionTree_depth3,63,0.6416798255568268
80,0.6416798255568268,26,DecisionTree_depth3,63,0.6416798255568268
